,subject,predicate,object
8299,data:titanic:passenger:957,is_a,https://en.wikipedia.org/wiki/Woman
8300,data:titanic:passenger:957,has_a_name,Mathilde Lefebre
8301,data:titanic:passenger:957,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8302,data:titanic:passenger:957,has_an_age_of,Unknown
8303,data:titanic:passenger:957,stayed_in,data:titanic:cabin:unknown
8304,data:titanic:ticket4133,cost,25.4667
8305,data:titanic:passenger:957,purchased,data:titanic:ticket4133
8306,data:titanic:ticket4133,has_a_cabin,data:titanic:cabin:unknown
8307,data:titanic:passenger:958,is_a,https://en.wikipedia.org/wiki/Woman
8308,data:titanic:passenger:958,has_a_name,Frank \(Frances\) Lefebre
8309,data:titanic:passenger:958,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8310,data:titanic:passenger:958,is_married_to,Frank Lefebre
8311,data:titanic:passenger:958,has_an_age_of,Unknown
8312,data:titanic:passenger:958,stayed_in,data:titanic:cabin:unknown
8313,data:titanic:ticket4133,cost,25.4667
8314,data:titanic:passenger:958,purchased,data:titanic:ticket4133
8315,data:titanic:ticket4133,has_a_cabin,data:titanic:cabin:unknown
8316,data:titanic:passenger:958,travel_with,data:titanic:passenger:-1
8317,data:titanic:passenger:-1,travel_with,data:titanic:passenger:958
8318,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:958
8319,data:titanic:passenger:959,is_a,https://en.wikipedia.org/wiki/Man
8320,data:titanic:passenger:959,has_a_name,Antti Gustaf Leinonen
8321,data:titanic:passenger:959,has_a_marital_status,Unknown
8322,data:titanic:passenger:959,has_an_age_of,32.0
8323,data:titanic:passenger:959,stayed_in,data:titanic:cabin:unknown
8324,data:titanic:ticketSTON/O 2. 3101292,cost,7.925
8325,data:titanic:passenger:959,purchased,data:titanic:ticketSTON/O 2. 3101292
8326,data:titanic:ticketSTON/O 2. 3101292,has_a_cabin,data:titanic:cabin:unknown
8327,data:titanic:passenger:960,is_a,https://en.wikipedia.org/wiki/Man
8328,data:titanic:passenger:960,has_a_name,Peter L Lemberopolous
8329,data:titanic:passenger:960,has_a_marital_status,Unknown
8330,data:titanic:passenger:960,has_an_age_of,34.5
8331,data:titanic:passenger:960,stayed_in,data:titanic:cabin:unknown
8332,data:titanic:ticket2683,cost,6.4375
8333,data:titanic:passenger:960,purchased,data:titanic:ticket2683
8334,data:titanic:ticket2683,has_a_cabin,data:titanic:cabin:unknown
8335,data:titanic:passenger:961,is_a,https://en.wikipedia.org/wiki/Woman
8336,data:titanic:passenger:961,has_a_name,Mary Lennon
8337,data:titanic:passenger:961,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8338,data:titanic:passenger:961,has_an_age_of,Unknown
8339,data:titanic:passenger:961,stayed_in,data:titanic:cabin:unknown
8340,data:titanic:ticket370371,cost,15.5
8341,data:titanic:passenger:961,purchased,data:titanic:ticket370371
8342,data:titanic:ticket370371,has_a_cabin,data:titanic:cabin:unknown
8343,data:titanic:passenger:962,is_a,https://en.wikipedia.org/wiki/Man
8344,data:titanic:passenger:962,has_a_name,Denis Lennon
8345,data:titanic:passenger:962,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8346,data:titanic:passenger:962,has_an_age_of,Unknown
8347,data:titanic:passenger:962,stayed_in,data:titanic:cabin:unknown
8348,data:titanic:ticket370371,cost,15.5
8349,data:titanic:passenger:962,purchased,data:titanic:ticket370371
8350,data:titanic:ticket370371,has_a_cabin,data:titanic:cabin:unknown
8351,data:titanic:passenger:963,is_a,https://en.wikipedia.org/wiki/Man
8352,data:titanic:passenger:963,has_a_name,Lionel Leonard
8353,data:titanic:passenger:963,has_a_marital_status,Unknown
8354,data:titanic:passenger:963,has_an_age_of,36.0
8355,data:titanic:passenger:963,stayed_in,data:titanic:cabin:unknown
8356,data:titanic:ticketLINE,cost,0.0
8357,data:titanic:passenger:963,purchased,data:titanic:ticketLINE
8358,data:titanic:ticketLINE,has_a_cabin,data:titanic:cabin:unknown
8359,data:titanic:passenger:964,is_a,https://en.wikipedia.org/wiki/Man
8360,data:titanic:passenger:964,has_a_name,James Lester
8361,data:titanic:passenger:964,has_a_marital_status,Unknown
8362,data:titanic:passenger:964,has_an_age_of,39.0
8363,data:titanic:passenger:964,stayed_in,data:titanic:cabin:unknown
8364,data:titanic:ticketA/4 48871,cost,24.15
8365,data:titanic:passenger:964,purchased,data:titanic:ticketA/4 48871
8366,data:titanic:ticketA/4 48871,has_a_cabin,data:titanic:cabin:unknown
8367,data:titanic:passenger:965,is_a,https://en.wikipedia.org/wiki/Man
8368,data:titanic:passenger:965,has_a_name,Rene Aime Lievens
8369,data:titanic:passenger:965,has_a_marital_status,Unknown
8370,data:titanic:passenger:965,has_an_age_of,24.0
8371,data:titanic:passenger:965,stayed_in,data:titanic:cabin:unknown
8372,data:titanic:ticket345781,cost,9.5
8373,data:titanic:passenger:965,purchased,data:titanic:ticket345781
8374,data:titanic:ticket345781,has_a_cabin,data:titanic:cabin:unknown
8375,data:titanic:passenger:966,is_a,https://en.wikipedia.org/wiki/Woman
8376,data:titanic:passenger:966,has_a_name,Agda Thorilda Viktoria Lindahl
8377,data:titanic:passenger:966,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8378,data:titanic:passenger:966,has_an_age_of,25.0
8379,data:titanic:passenger:966,stayed_in,data:titanic:cabin:unknown
8380,data:titanic:ticket347071,cost,7.775
8381,data:titanic:passenger:966,purchased,data:titanic:ticket347071
8382,data:titanic:ticket347071,has_a_cabin,data:titanic:cabin:unknown
8383,data:titanic:passenger:967,is_a,https://en.wikipedia.org/wiki/Woman
8384,data:titanic:passenger:967,has_a_name,Augusta Charlotta Lindblom
8385,data:titanic:passenger:967,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8386,data:titanic:passenger:967,has_an_age_of,45.0
8387,data:titanic:passenger:967,stayed_in,data:titanic:cabin:unknown
8388,data:titanic:ticket347073,cost,7.75
8389,data:titanic:passenger:967,purchased,data:titanic:ticket347073
8390,data:titanic:ticket347073,has_a_cabin,data:titanic:cabin:unknown
8391,data:titanic:passenger:968,is_a,https://en.wikipedia.org/wiki/Man
8392,data:titanic:passenger:968,has_a_name,Edvard Bengtsson Lindell
8393,data:titanic:passenger:968,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8394,data:titanic:passenger:968,has_an_age_of,36.0
8395,data:titanic:passenger:968,stayed_in,data:titanic:cabin:unknown
8396,data:titanic:ticket349910,cost,15.55
8397,data:titanic:passenger:968,purchased,data:titanic:ticket349910
8398,data:titanic:ticket349910,has_a_cabin,data:titanic:cabin:unknown
8399,data:titanic:passenger:969,is_a,https://en.wikipedia.org/wiki/Woman
8400,data:titanic:passenger:969,has_a_name,Edvard Bengtsson \(Elin Gerda Persson\) Lindell
8401,data:titanic:passenger:969,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8402,data:titanic:passenger:969,is_married_to,Edvard Lindell
8403,data:titanic:passenger:969,has_an_age_of,30.0
8404,data:titanic:passenger:969,stayed_in,data:titanic:cabin:unknown
8405,data:titanic:ticket349910,cost,15.55
8406,data:titanic:passenger:969,purchased,data:titanic:ticket349910
8407,data:titanic:ticket349910,has_a_cabin,data:titanic:cabin:unknown
8408,data:titanic:passenger:969,travel_with,"data:titanic:passenger:Index([968], dtype='int64')"
8409,"data:titanic:passenger:Index([968], dtype='int64')",travel_with,data:titanic:passenger:969
8410,"data:titanic:passenger:Index([968], dtype='int64')",is_married_to,data:titanic:passenger:969
8411,data:titanic:passenger:970,is_a,https://en.wikipedia.org/wiki/Man
8412,data:titanic:passenger:970,has_a_name,Eino William Lindqvist
8413,data:titanic:passenger:970,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8414,data:titanic:passenger:970,has_an_age_of,20.0
8415,data:titanic:passenger:970,stayed_in,data:titanic:cabin:unknown
8416,data:titanic:ticketSTON/O 2. 3101285,cost,7.925
8417,data:titanic:passenger:970,purchased,data:titanic:ticketSTON/O 2. 3101285
8418,data:titanic:ticketSTON/O 2. 3101285,has_a_cabin,data:titanic:cabin:unknown
8419,data:titanic:passenger:971,is_a,https://en.wikipedia.org/wiki/Man
8420,data:titanic:passenger:971,has_a_name,Michael Linehan
8421,data:titanic:passenger:971,has_a_marital_status,Unknown
8422,data:titanic:passenger:971,has_an_age_of,Unknown
8423,data:titanic:passenger:971,stayed_in,data:titanic:cabin:unknown
8424,data:titanic:ticket330971,cost,7.8792
8425,data:titanic:passenger:971,purchased,data:titanic:ticket330971
8426,data:titanic:ticket330971,has_a_cabin,data:titanic:cabin:unknown
8427,data:titanic:passenger:972,is_a,https://en.wikipedia.org/wiki/Man
8428,data:titanic:passenger:972,has_a_name,Lee Ling
8429,data:titanic:passenger:972,has_a_marital_status,Unknown
8430,data:titanic:passenger:972,has_an_age_of,28.0
8431,data:titanic:passenger:972,stayed_in,data:titanic:cabin:unknown
8432,data:titanic:ticket1601,cost,56.4958
8433,data:titanic:passenger:972,purchased,data:titanic:ticket1601
8434,data:titanic:ticket1601,has_a_cabin,data:titanic:cabin:unknown
8435,data:titanic:passenger:973,is_a,https://en.wikipedia.org/wiki/Man
8436,data:titanic:passenger:973,has_a_name,Simon Lithman
8437,data:titanic:passenger:973,has_a_marital_status,Unknown
8438,data:titanic:passenger:973,has_an_age_of,Unknown
8439,data:titanic:passenger:973,stayed_in,data:titanic:cabin:unknown
8440,data:titanic:ticketS.O./P.P. 251,cost,7.55
8441,data:titanic:passenger:973,purchased,data:titanic:ticketS.O./P.P. 251
8442,data:titanic:ticketS.O./P.P. 251,has_a_cabin,data:titanic:cabin:unknown
8443,data:titanic:passenger:974,is_a,https://en.wikipedia.org/wiki/Man
8444,data:titanic:passenger:974,has_a_name,William Arthur Lobb
8445,data:titanic:passenger:974,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8446,data:titanic:passenger:974,has_an_age_of,30.0
8447,data:titanic:passenger:974,stayed_in,data:titanic:cabin:unknown
8448,data:titanic:ticketA/5. 3336,cost,16.1
8449,data:titanic:passenger:974,purchased,data:titanic:ticketA/5. 3336
8450,data:titanic:ticketA/5. 3336,has_a_cabin,data:titanic:cabin:unknown
8451,data:titanic:passenger:975,is_a,https://en.wikipedia.org/wiki/Woman
8452,data:titanic:passenger:975,has_a_name,William Arthur \(Cordelia K Stanlick\) Lobb
8453,data:titanic:passenger:975,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8454,data:titanic:passenger:975,is_married_to,William Lobb
8455,data:titanic:passenger:975,has_an_age_of,26.0
8456,data:titanic:passenger:975,stayed_in,data:titanic:cabin:unknown
8457,data:titanic:ticketA/5. 3336,cost,16.1
8458,data:titanic:passenger:975,purchased,data:titanic:ticketA/5. 3336
8459,data:titanic:ticketA/5. 3336,has_a_cabin,data:titanic:cabin:unknown
8460,data:titanic:passenger:975,travel_with,"data:titanic:passenger:Index([974], dtype='int64')"
8461,"data:titanic:passenger:Index([974], dtype='int64')",travel_with,data:titanic:passenger:975
8462,"data:titanic:passenger:Index([974], dtype='int64')",is_married_to,data:titanic:passenger:975
8463,data:titanic:passenger:976,is_a,https://en.wikipedia.org/wiki/Man
8464,data:titanic:passenger:976,has_a_name,Edward Lockyer
8465,data:titanic:passenger:976,has_a_marital_status,Unknown
8466,data:titanic:passenger:976,has_an_age_of,Unknown
8467,data:titanic:passenger:976,stayed_in,data:titanic:cabin:unknown
8468,data:titanic:ticket1222,cost,7.8792
8469,data:titanic:passenger:976,purchased,data:titanic:ticket1222
8470,data:titanic:ticket1222,has_a_cabin,data:titanic:cabin:unknown
8471,data:titanic:passenger:977,is_a,https://en.wikipedia.org/wiki/Man
8472,data:titanic:passenger:977,has_a_name,"John Hall \(""Henry""\) Lovell"
8473,data:titanic:passenger:977,has_a_marital_status,Unknown
8474,data:titanic:passenger:977,has_an_age_of,20.5
8475,data:titanic:passenger:977,stayed_in,data:titanic:cabin:unknown
8476,data:titanic:ticketA/5 21173,cost,7.25
8477,data:titanic:passenger:977,purchased,data:titanic:ticketA/5 21173
8478,data:titanic:ticketA/5 21173,has_a_cabin,data:titanic:cabin:unknown
8479,data:titanic:passenger:978,is_a,https://en.wikipedia.org/wiki/Man
8480,data:titanic:passenger:978,has_a_name,Nikola Lulic
8481,data:titanic:passenger:978,has_a_marital_status,Unknown
8482,data:titanic:passenger:978,has_an_age_of,27.0
8483,data:titanic:passenger:978,stayed_in,data:titanic:cabin:unknown
8484,data:titanic:ticket315098,cost,8.6625
8485,data:titanic:passenger:978,purchased,data:titanic:ticket315098
8486,data:titanic:ticket315098,has_a_cabin,data:titanic:cabin:unknown
8487,data:titanic:passenger:979,is_a,https://en.wikipedia.org/wiki/Man
8488,data:titanic:passenger:979,has_a_name,Johan Svensson Lundahl
8489,data:titanic:passenger:979,has_a_marital_status,Unknown
8490,data:titanic:passenger:979,has_an_age_of,51.0
8491,data:titanic:passenger:979,stayed_in,data:titanic:cabin:unknown
8492,data:titanic:ticket347743,cost,7.0542
8493,data:titanic:passenger:979,purchased,data:titanic:ticket347743
8494,data:titanic:ticket347743,has_a_cabin,data:titanic:cabin:unknown
8495,data:titanic:passenger:980,is_a,https://en.wikipedia.org/wiki/Woman
8496,data:titanic:passenger:980,has_a_name,Olga Elida Lundin
8497,data:titanic:passenger:980,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8498,data:titanic:passenger:980,has_an_age_of,23.0
8499,data:titanic:passenger:980,stayed_in,data:titanic:cabin:unknown
8500,data:titanic:ticket347469,cost,7.8542
8501,data:titanic:passenger:980,purchased,data:titanic:ticket347469
8502,data:titanic:ticket347469,has_a_cabin,data:titanic:cabin:unknown
8503,data:titanic:passenger:981,is_a,https://en.wikipedia.org/wiki/Man
8504,data:titanic:passenger:981,has_a_name,Thure Edvin Lundstrom
8505,data:titanic:passenger:981,has_a_marital_status,Unknown
8506,data:titanic:passenger:981,has_an_age_of,32.0
8507,data:titanic:passenger:981,stayed_in,data:titanic:cabin:unknown
8508,data:titanic:ticket350403,cost,7.5792
8509,data:titanic:passenger:981,purchased,data:titanic:ticket350403
8510,data:titanic:ticket350403,has_a_cabin,data:titanic:cabin:unknown
8511,data:titanic:passenger:982,is_a,https://en.wikipedia.org/wiki/Man
8512,data:titanic:passenger:982,has_a_name,Stanko Lyntakoff
8513,data:titanic:passenger:982,has_a_marital_status,Unknown
8514,data:titanic:passenger:982,has_an_age_of,Unknown
8515,data:titanic:passenger:982,stayed_in,data:titanic:cabin:unknown
8516,data:titanic:ticket349235,cost,7.8958
8517,data:titanic:passenger:982,purchased,data:titanic:ticket349235
8518,data:titanic:ticket349235,has_a_cabin,data:titanic:cabin:unknown
8519,data:titanic:passenger:983,is_a,https://en.wikipedia.org/wiki/Man
8520,data:titanic:passenger:983,has_a_name,George William MacKay
8521,data:titanic:passenger:983,has_a_marital_status,Unknown
8522,data:titanic:passenger:983,has_an_age_of,Unknown
8523,data:titanic:passenger:983,stayed_in,data:titanic:cabin:unknown
8524,data:titanic:ticketC.A. 42795,cost,7.55
8525,data:titanic:passenger:983,purchased,data:titanic:ticketC.A. 42795
8526,data:titanic:ticketC.A. 42795,has_a_cabin,data:titanic:cabin:unknown
8527,data:titanic:passenger:984,is_a,https://en.wikipedia.org/wiki/Woman
8528,data:titanic:passenger:984,has_a_name,"Margaret ""Maggie"" Madigan"
8529,data:titanic:passenger:984,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8530,data:titanic:passenger:984,has_an_age_of,Unknown
8531,data:titanic:passenger:984,stayed_in,data:titanic:cabin:unknown
8532,data:titanic:ticket370370,cost,7.75
8533,data:titanic:passenger:984,purchased,data:titanic:ticket370370
8534,data:titanic:ticket370370,has_a_cabin,data:titanic:cabin:unknown
8535,data:titanic:passenger:985,is_a,https://en.wikipedia.org/wiki/Man
8536,data:titanic:passenger:985,has_a_name,Fridtjof Arne Madsen
8537,data:titanic:passenger:985,has_a_marital_status,Unknown
8538,data:titanic:passenger:985,has_an_age_of,24.0
8539,data:titanic:passenger:985,stayed_in,data:titanic:cabin:unknown
8540,data:titanic:ticketC 17369,cost,7.1417
8541,data:titanic:passenger:985,purchased,data:titanic:ticketC 17369
8542,data:titanic:ticketC 17369,has_a_cabin,data:titanic:cabin:unknown
8543,data:titanic:passenger:986,is_a,https://en.wikipedia.org/wiki/Man
8544,data:titanic:passenger:986,has_a_name,Matti Alexanteri Maenpaa
8545,data:titanic:passenger:986,has_a_marital_status,Unknown
8546,data:titanic:passenger:986,has_an_age_of,22.0
8547,data:titanic:passenger:986,stayed_in,data:titanic:cabin:unknown
8548,data:titanic:ticketSTON/O 2. 3101275,cost,7.125
8549,data:titanic:passenger:986,purchased,data:titanic:ticketSTON/O 2. 3101275
8550,data:titanic:ticketSTON/O 2. 3101275,has_a_cabin,data:titanic:cabin:unknown
8551,data:titanic:passenger:987,is_a,https://en.wikipedia.org/wiki/Woman
8552,data:titanic:passenger:987,has_a_name,Bridget Delia Mahon
8553,data:titanic:passenger:987,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8554,data:titanic:passenger:987,has_an_age_of,Unknown
8555,data:titanic:passenger:987,stayed_in,data:titanic:cabin:unknown
8556,data:titanic:ticket330924,cost,7.8792
8557,data:titanic:passenger:987,purchased,data:titanic:ticket330924
8558,data:titanic:ticket330924,has_a_cabin,data:titanic:cabin:unknown
8559,data:titanic:passenger:988,is_a,https://en.wikipedia.org/wiki/Man
8560,data:titanic:passenger:988,has_a_name,John Mahon
8561,data:titanic:passenger:988,has_a_marital_status,Unknown
8562,data:titanic:passenger:988,has_an_age_of,Unknown
8563,data:titanic:passenger:988,stayed_in,data:titanic:cabin:unknown
8564,data:titanic:ticketAQ/4 3130,cost,7.75
8565,data:titanic:passenger:988,purchased,data:titanic:ticketAQ/4 3130
8566,data:titanic:ticketAQ/4 3130,has_a_cabin,data:titanic:cabin:unknown
8567,data:titanic:passenger:989,is_a,https://en.wikipedia.org/wiki/Man
8568,data:titanic:passenger:989,has_a_name,Simon Maisner
8569,data:titanic:passenger:989,has_a_marital_status,Unknown
8570,data:titanic:passenger:989,has_an_age_of,Unknown
8571,data:titanic:passenger:989,stayed_in,data:titanic:cabin:unknown
8572,data:titanic:ticketA/S 2816,cost,8.05
8573,data:titanic:passenger:989,purchased,data:titanic:ticketA/S 2816
8574,data:titanic:ticketA/S 2816,has_a_cabin,data:titanic:cabin:unknown
8575,data:titanic:passenger:990,is_a,https://en.wikipedia.org/wiki/Man
8576,data:titanic:passenger:990,has_a_name,Kalle Edvard Makinen
8577,data:titanic:passenger:990,has_a_marital_status,Unknown
8578,data:titanic:passenger:990,has_an_age_of,29.0
8579,data:titanic:passenger:990,stayed_in,data:titanic:cabin:unknown
8580,data:titanic:ticketSTON/O 2. 3101268,cost,7.925
8581,data:titanic:passenger:990,purchased,data:titanic:ticketSTON/O 2. 3101268
8582,data:titanic:ticketSTON/O 2. 3101268,has_a_cabin,data:titanic:cabin:unknown
8583,data:titanic:passenger:991,is_a,https://en.wikipedia.org/wiki/Man
8584,data:titanic:passenger:991,has_a_name,Hanna Mamee
8585,data:titanic:passenger:991,has_a_marital_status,Unknown
8586,data:titanic:passenger:991,has_an_age_of,Unknown
8587,data:titanic:passenger:991,stayed_in,data:titanic:cabin:unknown
8588,data:titanic:ticket2677,cost,7.2292
8589,data:titanic:passenger:991,purchased,data:titanic:ticket2677
8590,data:titanic:ticket2677,has_a_cabin,data:titanic:cabin:unknown
8591,data:titanic:passenger:992,is_a,https://en.wikipedia.org/wiki/Woman
8592,data:titanic:passenger:992,has_a_name,Mary Mangan
8593,data:titanic:passenger:992,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8594,data:titanic:passenger:992,has_an_age_of,30.5
8595,data:titanic:passenger:992,stayed_in,data:titanic:cabin:unknown
8596,data:titanic:ticket364850,cost,7.75
8597,data:titanic:passenger:992,purchased,data:titanic:ticket364850
8598,data:titanic:ticket364850,has_a_cabin,data:titanic:cabin:unknown
8599,data:titanic:passenger:993,is_a,https://en.wikipedia.org/wiki/Woman
8600,data:titanic:passenger:993,has_a_name,Margareth Mannion
8601,data:titanic:passenger:993,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8602,data:titanic:passenger:993,has_an_age_of,Unknown
8603,data:titanic:passenger:993,stayed_in,data:titanic:cabin:unknown
8604,data:titanic:ticket36866,cost,7.7375
8605,data:titanic:passenger:993,purchased,data:titanic:ticket36866
8606,data:titanic:ticket36866,has_a_cabin,data:titanic:cabin:unknown
8607,data:titanic:passenger:994,is_a,https://en.wikipedia.org/wiki/Man
8608,data:titanic:passenger:994,has_a_name,Sarkis Mardirosian
8609,data:titanic:passenger:994,has_a_marital_status,Unknown
8610,data:titanic:passenger:994,has_an_age_of,Unknown
8611,data:titanic:passenger:994,stayed_in,data:titanic:cabin:F E46
8612,data:titanic:ticket2655,cost,7.2292
8613,data:titanic:passenger:994,purchased,data:titanic:ticket2655
8614,data:titanic:ticket2655,has_a_cabin,data:titanic:cabin:F E46
8615,data:titanic:passenger:995,is_a,https://en.wikipedia.org/wiki/Man
8616,data:titanic:passenger:995,has_a_name,Marin Markoff
8617,data:titanic:passenger:995,has_a_marital_status,Unknown
8618,data:titanic:passenger:995,has_an_age_of,35.0
8619,data:titanic:passenger:995,stayed_in,data:titanic:cabin:unknown
8620,data:titanic:ticket349213,cost,7.8958
8621,data:titanic:passenger:995,purchased,data:titanic:ticket349213
8622,data:titanic:ticket349213,has_a_cabin,data:titanic:cabin:unknown
8623,data:titanic:passenger:996,is_a,https://en.wikipedia.org/wiki/Man
8624,data:titanic:passenger:996,has_a_name,Johann Markun
8625,data:titanic:passenger:996,has_a_marital_status,Unknown
8626,data:titanic:passenger:996,has_an_age_of,33.0
8627,data:titanic:passenger:996,stayed_in,data:titanic:cabin:unknown
8628,data:titanic:ticket349257,cost,7.8958
8629,data:titanic:passenger:996,purchased,data:titanic:ticket349257
8630,data:titanic:ticket349257,has_a_cabin,data:titanic:cabin:unknown
8631,data:titanic:passenger:997,is_a,https://en.wikipedia.org/wiki/Woman
8632,data:titanic:passenger:997,has_a_name,Fatima Masselmani
8633,data:titanic:passenger:997,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8634,data:titanic:passenger:997,is_married_to,unknown name Masselmani
8635,data:titanic:passenger:997,has_an_age_of,Unknown
8636,data:titanic:passenger:997,stayed_in,data:titanic:cabin:unknown
8637,data:titanic:ticket2649,cost,7.225
8638,data:titanic:passenger:997,purchased,data:titanic:ticket2649
8639,data:titanic:ticket2649,has_a_cabin,data:titanic:cabin:unknown
8640,data:titanic:passenger:998,is_a,https://en.wikipedia.org/wiki/Man
8641,data:titanic:passenger:998,has_a_name,Nicola Matinoff
8642,data:titanic:passenger:998,has_a_marital_status,Unknown
8643,data:titanic:passenger:998,has_an_age_of,Unknown
8644,data:titanic:passenger:998,stayed_in,data:titanic:cabin:unknown
8645,data:titanic:ticket349255,cost,7.8958
8646,data:titanic:passenger:998,purchased,data:titanic:ticket349255
8647,data:titanic:ticket349255,has_a_cabin,data:titanic:cabin:unknown
8648,data:titanic:passenger:999,is_a,https://en.wikipedia.org/wiki/Woman
8649,data:titanic:passenger:999,has_a_name,"Catherine ""Katie"" McCarthy"
8650,data:titanic:passenger:999,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8651,data:titanic:passenger:999,has_an_age_of,Unknown
8652,data:titanic:passenger:999,stayed_in,data:titanic:cabin:unknown
8653,data:titanic:ticket383123,cost,7.75
8654,data:titanic:passenger:999,purchased,data:titanic:ticket383123
8655,data:titanic:ticket383123,has_a_cabin,data:titanic:cabin:unknown
8656,data:titanic:passenger:1000,is_a,https://en.wikipedia.org/wiki/Man
8657,data:titanic:passenger:1000,has_a_name,Thomas Joseph McCormack
8658,data:titanic:passenger:1000,has_a_marital_status,Unknown
8659,data:titanic:passenger:1000,has_an_age_of,Unknown
8660,data:titanic:passenger:1000,stayed_in,data:titanic:cabin:unknown
8661,data:titanic:ticket367228,cost,7.75
8662,data:titanic:passenger:1000,purchased,data:titanic:ticket367228
8663,data:titanic:ticket367228,has_a_cabin,data:titanic:cabin:unknown
8664,data:titanic:passenger:1001,is_a,https://en.wikipedia.org/wiki/Woman
8665,data:titanic:passenger:1001,has_a_name,Agnes McCoy
8666,data:titanic:passenger:1001,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8667,data:titanic:passenger:1001,has_an_age_of,Unknown
8668,data:titanic:passenger:1001,stayed_in,data:titanic:cabin:unknown
8669,data:titanic:ticket367226,cost,23.25
8670,data:titanic:passenger:1001,purchased,data:titanic:ticket367226
8671,data:titanic:ticket367226,has_a_cabin,data:titanic:cabin:unknown
8672,data:titanic:passenger:1002,is_a,https://en.wikipedia.org/wiki/Woman
8673,data:titanic:passenger:1002,has_a_name,Alicia McCoy
8674,data:titanic:passenger:1002,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8675,data:titanic:passenger:1002,has_an_age_of,Unknown
8676,data:titanic:passenger:1002,stayed_in,data:titanic:cabin:unknown
8677,data:titanic:ticket367226,cost,23.25
8678,data:titanic:passenger:1002,purchased,data:titanic:ticket367226
8679,data:titanic:ticket367226,has_a_cabin,data:titanic:cabin:unknown
8680,data:titanic:passenger:1003,is_a,https://en.wikipedia.org/wiki/Man
8681,data:titanic:passenger:1003,has_a_name,Bernard McCoy
8682,data:titanic:passenger:1003,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
8683,data:titanic:passenger:1003,has_an_age_of,Unknown
8684,data:titanic:passenger:1003,stayed_in,data:titanic:cabin:unknown
8685,data:titanic:ticket367226,cost,23.25
8686,data:titanic:passenger:1003,purchased,data:titanic:ticket367226
8687,data:titanic:ticket367226,has_a_cabin,data:titanic:cabin:unknown
8688,data:titanic:passenger:1004,is_a,https://en.wikipedia.org/wiki/Woman
8689,data:titanic:passenger:1004,has_a_name,Brigdet Delia McDermott
8690,data:titanic:passenger:1004,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8691,data:titanic:passenger:1004,has_an_age_of,Unknown
8692,data:titanic:passenger:1004,stayed_in,data:titanic:cabin:unknown
8693,data:titanic:ticket330932,cost,7.7875
8694,data:titanic:passenger:1004,purchased,data:titanic:ticket330932
8695,data:titanic:ticket330932,has_a_cabin,data:titanic:cabin:unknown
8696,data:titanic:passenger:1005,is_a,https://en.wikipedia.org/wiki/Man
8697,data:titanic:passenger:1005,has_a_name,Michael McEvoy
8698,data:titanic:passenger:1005,has_a_marital_status,Unknown
8699,data:titanic:passenger:1005,has_an_age_of,Unknown
8700,data:titanic:passenger:1005,stayed_in,data:titanic:cabin:unknown
8701,data:titanic:ticket36568,cost,15.5
8702,data:titanic:passenger:1005,purchased,data:titanic:ticket36568
8703,data:titanic:ticket36568,has_a_cabin,data:titanic:cabin:unknown
8704,data:titanic:passenger:1006,is_a,https://en.wikipedia.org/wiki/Woman
8705,data:titanic:passenger:1006,has_a_name,Mary McGovern
8706,data:titanic:passenger:1006,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8707,data:titanic:passenger:1006,has_an_age_of,Unknown
8708,data:titanic:passenger:1006,stayed_in,data:titanic:cabin:unknown
8709,data:titanic:ticket330931,cost,7.8792
8710,data:titanic:passenger:1006,purchased,data:titanic:ticket330931
8711,data:titanic:ticket330931,has_a_cabin,data:titanic:cabin:unknown
8712,data:titanic:passenger:1007,is_a,https://en.wikipedia.org/wiki/Woman
8713,data:titanic:passenger:1007,has_a_name,"Anna ""Annie"" McGowan"
8714,data:titanic:passenger:1007,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
8715,data:titanic:passenger:1007,has_an_age_of,15.0
8716,data:titanic:passenger:1007,stayed_in,data:titanic:cabin:unknown
