,subject,predicate,object
3924,data:titanic:passenger:981,is_a,https://en.wikipedia.org/wiki/Man
3925,data:titanic:passenger:981,has_a_name,Thure Edvin Lundstrom
3926,data:titanic:passenger:981,has_a_marital_status,Unknown
3927,data:titanic:passenger:981,has_an_age_of,32.0
3928,data:titanic:passenger:982,is_a,https://en.wikipedia.org/wiki/Man
3929,data:titanic:passenger:982,has_a_name,Stanko Lyntakoff
3930,data:titanic:passenger:982,has_a_marital_status,Unknown
3931,data:titanic:passenger:982,has_an_age_of,Unknown
3932,data:titanic:passenger:983,is_a,https://en.wikipedia.org/wiki/Man
3933,data:titanic:passenger:983,has_a_name,George William MacKay
3934,data:titanic:passenger:983,has_a_marital_status,Unknown
3935,data:titanic:passenger:983,has_an_age_of,Unknown
3936,data:titanic:passenger:984,is_a,https://en.wikipedia.org/wiki/Woman
3937,data:titanic:passenger:984,has_a_name,"Margaret ""Maggie"" Madigan"
3938,data:titanic:passenger:984,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
3939,data:titanic:passenger:984,has_an_age_of,Unknown
3940,data:titanic:passenger:985,is_a,https://en.wikipedia.org/wiki/Man
3941,data:titanic:passenger:985,has_a_name,Fridtjof Arne Madsen
3942,data:titanic:passenger:985,has_a_marital_status,Unknown
3943,data:titanic:passenger:985,has_an_age_of,24.0
3944,data:titanic:passenger:986,is_a,https://en.wikipedia.org/wiki/Man
3945,data:titanic:passenger:986,has_a_name,Matti Alexanteri Maenpaa
3946,data:titanic:passenger:986,has_a_marital_status,Unknown
3947,data:titanic:passenger:986,has_an_age_of,22.0
3948,data:titanic:passenger:987,is_a,https://en.wikipedia.org/wiki/Woman
3949,data:titanic:passenger:987,has_a_name,Bridget Delia Mahon
3950,data:titanic:passenger:987,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
3951,data:titanic:passenger:987,has_an_age_of,Unknown
3952,data:titanic:passenger:988,is_a,https://en.wikipedia.org/wiki/Man
3953,data:titanic:passenger:988,has_a_name,John Mahon
3954,data:titanic:passenger:988,has_a_marital_status,Unknown
3955,data:titanic:passenger:988,has_an_age_of,Unknown
3956,data:titanic:passenger:989,is_a,https://en.wikipedia.org/wiki/Man
3957,data:titanic:passenger:989,has_a_name,Simon Maisner
3958,data:titanic:passenger:989,has_a_marital_status,Unknown
3959,data:titanic:passenger:989,has_an_age_of,Unknown
3960,data:titanic:passenger:990,is_a,https://en.wikipedia.org/wiki/Man
3961,data:titanic:passenger:990,has_a_name,Kalle Edvard Makinen
3962,data:titanic:passenger:990,has_a_marital_status,Unknown
3963,data:titanic:passenger:990,has_an_age_of,29.0
3964,data:titanic:passenger:991,is_a,https://en.wikipedia.org/wiki/Man
3965,data:titanic:passenger:991,has_a_name,Hanna Mamee
3966,data:titanic:passenger:991,has_a_marital_status,Unknown
3967,data:titanic:passenger:991,has_an_age_of,Unknown
3968,data:titanic:passenger:992,is_a,https://en.wikipedia.org/wiki/Woman
3969,data:titanic:passenger:992,has_a_name,Mary Mangan
3970,data:titanic:passenger:992,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
3971,data:titanic:passenger:992,has_an_age_of,30.5
3972,data:titanic:passenger:993,is_a,https://en.wikipedia.org/wiki/Woman
3973,data:titanic:passenger:993,has_a_name,Margareth Mannion
3974,data:titanic:passenger:993,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
3975,data:titanic:passenger:993,has_an_age_of,Unknown
3976,data:titanic:passenger:994,is_a,https://en.wikipedia.org/wiki/Man
3977,data:titanic:passenger:994,has_a_name,Sarkis Mardirosian
3978,data:titanic:passenger:994,has_a_marital_status,Unknown
3979,data:titanic:passenger:994,has_an_age_of,Unknown
3980,data:titanic:passenger:995,is_a,https://en.wikipedia.org/wiki/Man
3981,data:titanic:passenger:995,has_a_name,Marin Markoff
3982,data:titanic:passenger:995,has_a_marital_status,Unknown
3983,data:titanic:passenger:995,has_an_age_of,35.0
3984,data:titanic:passenger:996,is_a,https://en.wikipedia.org/wiki/Man
3985,data:titanic:passenger:996,has_a_name,Johann Markun
3986,data:titanic:passenger:996,has_a_marital_status,Unknown
3987,data:titanic:passenger:996,has_an_age_of,33.0
3988,data:titanic:passenger:997,is_a,https://en.wikipedia.org/wiki/Woman
3989,data:titanic:passenger:997,has_a_name,Fatima Masselmani
3990,data:titanic:passenger:997,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
3991,data:titanic:passenger:997,has_an_age_of,Unknown
3992,data:titanic:passenger:998,is_a,https://en.wikipedia.org/wiki/Man
3993,data:titanic:passenger:998,has_a_name,Nicola Matinoff
3994,data:titanic:passenger:998,has_a_marital_status,Unknown
3995,data:titanic:passenger:998,has_an_age_of,Unknown
3996,data:titanic:passenger:999,is_a,https://en.wikipedia.org/wiki/Woman
3997,data:titanic:passenger:999,has_a_name,"Catherine ""Katie"" McCarthy"
3998,data:titanic:passenger:999,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
3999,data:titanic:passenger:999,has_an_age_of,Unknown
4000,data:titanic:passenger:1000,is_a,https://en.wikipedia.org/wiki/Man
4001,data:titanic:passenger:1000,has_a_name,Thomas Joseph McCormack
4002,data:titanic:passenger:1000,has_a_marital_status,Unknown
4003,data:titanic:passenger:1000,has_an_age_of,Unknown
4004,data:titanic:passenger:1001,is_a,https://en.wikipedia.org/wiki/Woman
4005,data:titanic:passenger:1001,has_a_name,Agnes McCoy
4006,data:titanic:passenger:1001,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4007,data:titanic:passenger:1001,has_an_age_of,Unknown
4008,data:titanic:passenger:1002,is_a,https://en.wikipedia.org/wiki/Woman
4009,data:titanic:passenger:1002,has_a_name,Alicia McCoy
4010,data:titanic:passenger:1002,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4011,data:titanic:passenger:1002,has_an_age_of,Unknown
4012,data:titanic:passenger:1003,is_a,https://en.wikipedia.org/wiki/Man
4013,data:titanic:passenger:1003,has_a_name,Bernard McCoy
4014,data:titanic:passenger:1003,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4015,data:titanic:passenger:1003,has_an_age_of,Unknown
4016,data:titanic:passenger:1004,is_a,https://en.wikipedia.org/wiki/Woman
4017,data:titanic:passenger:1004,has_a_name,Brigdet Delia McDermott
4018,data:titanic:passenger:1004,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4019,data:titanic:passenger:1004,has_an_age_of,Unknown
4020,data:titanic:passenger:1005,is_a,https://en.wikipedia.org/wiki/Man
4021,data:titanic:passenger:1005,has_a_name,Michael McEvoy
4022,data:titanic:passenger:1005,has_a_marital_status,Unknown
4023,data:titanic:passenger:1005,has_an_age_of,Unknown
4024,data:titanic:passenger:1006,is_a,https://en.wikipedia.org/wiki/Woman
4025,data:titanic:passenger:1006,has_a_name,Mary McGovern
4026,data:titanic:passenger:1006,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4027,data:titanic:passenger:1006,has_an_age_of,Unknown
4028,data:titanic:passenger:1007,is_a,https://en.wikipedia.org/wiki/Woman
4029,data:titanic:passenger:1007,has_a_name,"Anna ""Annie"" McGowan"
4030,data:titanic:passenger:1007,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4031,data:titanic:passenger:1007,has_an_age_of,15.0
4032,data:titanic:passenger:1008,is_a,https://en.wikipedia.org/wiki/Woman
4033,data:titanic:passenger:1008,has_a_name,Katherine McGowan
4034,data:titanic:passenger:1008,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4035,data:titanic:passenger:1008,has_an_age_of,35.0
4036,data:titanic:passenger:1009,is_a,https://en.wikipedia.org/wiki/Man
4037,data:titanic:passenger:1009,has_a_name,Martin McMahon
4038,data:titanic:passenger:1009,has_a_marital_status,Unknown
4039,data:titanic:passenger:1009,has_an_age_of,Unknown
4040,data:titanic:passenger:1010,is_a,https://en.wikipedia.org/wiki/Man
4041,data:titanic:passenger:1010,has_a_name,Neal McNamee
4042,data:titanic:passenger:1010,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4043,data:titanic:passenger:1010,has_an_age_of,24.0
4044,data:titanic:passenger:1011,is_a,https://en.wikipedia.org/wiki/Woman
4045,data:titanic:passenger:1011,has_a_name,Neal \(Eileen O'Leary\) McNamee
4046,data:titanic:passenger:1011,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4047,data:titanic:passenger:1011,has_an_age_of,19.0
4048,data:titanic:passenger:1012,is_a,https://en.wikipedia.org/wiki/Woman
4049,data:titanic:passenger:1012,has_a_name,Bridget McNeill
4050,data:titanic:passenger:1012,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4051,data:titanic:passenger:1012,has_an_age_of,Unknown
4052,data:titanic:passenger:1013,is_a,https://en.wikipedia.org/wiki/Woman
4053,data:titanic:passenger:1013,has_a_name,\(Marion Ogden\) Meanwell
4054,data:titanic:passenger:1013,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4055,data:titanic:passenger:1013,has_an_age_of,Unknown
4056,data:titanic:passenger:1014,is_a,https://en.wikipedia.org/wiki/Woman
4057,data:titanic:passenger:1014,has_a_name,Thomas \(Annie Louise Rowley\) Meek
4058,data:titanic:passenger:1014,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4059,data:titanic:passenger:1014,has_an_age_of,Unknown
4060,data:titanic:passenger:1015,is_a,https://en.wikipedia.org/wiki/Man
4061,data:titanic:passenger:1015,has_a_name,Alfonzo Meo
4062,data:titanic:passenger:1015,has_a_marital_status,Unknown
4063,data:titanic:passenger:1015,has_an_age_of,55.5
4064,data:titanic:passenger:1016,is_a,https://en.wikipedia.org/wiki/Man
4065,data:titanic:passenger:1016,has_a_name,Robert Mernagh
4066,data:titanic:passenger:1016,has_a_marital_status,Unknown
4067,data:titanic:passenger:1016,has_an_age_of,Unknown
4068,data:titanic:passenger:1017,is_a,https://en.wikipedia.org/wiki/Man
4069,data:titanic:passenger:1017,has_a_name,Karl Albert Midtsjo
4070,data:titanic:passenger:1017,has_a_marital_status,Unknown
4071,data:titanic:passenger:1017,has_an_age_of,21.0
4072,data:titanic:passenger:1018,is_a,https://en.wikipedia.org/wiki/Man
4073,data:titanic:passenger:1018,has_a_name,Frank Miles
4074,data:titanic:passenger:1018,has_a_marital_status,Unknown
4075,data:titanic:passenger:1018,has_an_age_of,Unknown
4076,data:titanic:passenger:1019,is_a,https://en.wikipedia.org/wiki/Man
4077,data:titanic:passenger:1019,has_a_name,Ivan Mineff
4078,data:titanic:passenger:1019,has_a_marital_status,Unknown
4079,data:titanic:passenger:1019,has_an_age_of,24.0
4080,data:titanic:passenger:1020,is_a,https://en.wikipedia.org/wiki/Man
4081,data:titanic:passenger:1020,has_a_name,Lazar Minkoff
4082,data:titanic:passenger:1020,has_a_marital_status,Unknown
4083,data:titanic:passenger:1020,has_an_age_of,21.0
4084,data:titanic:passenger:1021,is_a,https://en.wikipedia.org/wiki/Man
4085,data:titanic:passenger:1021,has_a_name,Stoytcho Mionoff
4086,data:titanic:passenger:1021,has_a_marital_status,Unknown
4087,data:titanic:passenger:1021,has_an_age_of,28.0
4088,data:titanic:passenger:1022,is_a,https://en.wikipedia.org/wiki/Man
4089,data:titanic:passenger:1022,has_a_name,Mito Mitkoff
4090,data:titanic:passenger:1022,has_a_marital_status,Unknown
4091,data:titanic:passenger:1022,has_an_age_of,Unknown
4092,data:titanic:passenger:1023,is_a,https://en.wikipedia.org/wiki/Woman
4093,data:titanic:passenger:1023,has_a_name,"Helen Mary ""Ellie"" Mockler"
4094,data:titanic:passenger:1023,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4095,data:titanic:passenger:1023,has_an_age_of,Unknown
4096,data:titanic:passenger:1024,is_a,https://en.wikipedia.org/wiki/Man
4097,data:titanic:passenger:1024,has_a_name,Sigurd Hansen Moen
4098,data:titanic:passenger:1024,has_a_marital_status,Unknown
4099,data:titanic:passenger:1024,has_an_age_of,25.0
4100,data:titanic:passenger:1025,is_a,https://en.wikipedia.org/wiki/Man
4101,data:titanic:passenger:1025,has_a_name,Meier Moor
4102,data:titanic:passenger:1025,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4103,data:titanic:passenger:1025,has_an_age_of,6.0
4104,data:titanic:passenger:1026,is_a,https://en.wikipedia.org/wiki/Woman
4105,data:titanic:passenger:1026,has_a_name,\(Beila\) Moor
4106,data:titanic:passenger:1026,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4107,data:titanic:passenger:1026,has_an_age_of,27.0
4108,data:titanic:passenger:1027,is_a,https://en.wikipedia.org/wiki/Man
4109,data:titanic:passenger:1027,has_a_name,Leonard Charles Moore
4110,data:titanic:passenger:1027,has_a_marital_status,Unknown
4111,data:titanic:passenger:1027,has_an_age_of,Unknown
4112,data:titanic:passenger:1028,is_a,https://en.wikipedia.org/wiki/Woman
4113,data:titanic:passenger:1028,has_a_name,Bertha Moran
4114,data:titanic:passenger:1028,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4115,data:titanic:passenger:1028,has_an_age_of,Unknown
4116,data:titanic:passenger:1029,is_a,https://en.wikipedia.org/wiki/Man
4117,data:titanic:passenger:1029,has_a_name,Daniel J Moran
4118,data:titanic:passenger:1029,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4119,data:titanic:passenger:1029,has_an_age_of,Unknown
4120,data:titanic:passenger:1030,is_a,https://en.wikipedia.org/wiki/Man
4121,data:titanic:passenger:1030,has_a_name,James Moran
4122,data:titanic:passenger:1030,has_a_marital_status,Unknown
4123,data:titanic:passenger:1030,has_an_age_of,Unknown
4124,data:titanic:passenger:1031,is_a,https://en.wikipedia.org/wiki/Man
4125,data:titanic:passenger:1031,has_a_name,William Morley
4126,data:titanic:passenger:1031,has_a_marital_status,Unknown
4127,data:titanic:passenger:1031,has_an_age_of,34.0
4128,data:titanic:passenger:1032,is_a,https://en.wikipedia.org/wiki/Man
4129,data:titanic:passenger:1032,has_a_name,Thomas Rowan Morrow
4130,data:titanic:passenger:1032,has_a_marital_status,Unknown
4131,data:titanic:passenger:1032,has_an_age_of,Unknown
4132,data:titanic:passenger:1033,is_a,https://en.wikipedia.org/wiki/Man
4133,data:titanic:passenger:1033,has_a_name,Albert Johan Moss
4134,data:titanic:passenger:1033,has_a_marital_status,Unknown
4135,data:titanic:passenger:1033,has_an_age_of,Unknown
4136,data:titanic:passenger:1034,is_a,https://en.wikipedia.org/wiki/Man
4137,data:titanic:passenger:1034,has_a_name,Gerios Moubarek
4138,data:titanic:passenger:1034,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4139,data:titanic:passenger:1034,has_an_age_of,Unknown
4140,data:titanic:passenger:1035,is_a,https://en.wikipedia.org/wiki/Man
4141,data:titanic:passenger:1035,has_a_name,"Halim Gonios \(""William George""\) Moubarek"
4142,data:titanic:passenger:1035,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4143,data:titanic:passenger:1035,has_an_age_of,Unknown
4144,data:titanic:passenger:1036,is_a,https://en.wikipedia.org/wiki/Woman
4145,data:titanic:passenger:1036,has_a_name,"George \(Omine ""Amenia"" Alexander\) Moubarek"
4146,data:titanic:passenger:1036,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4147,data:titanic:passenger:1036,has_an_age_of,Unknown
4148,data:titanic:passenger:1037,is_a,https://en.wikipedia.org/wiki/Woman
4149,data:titanic:passenger:1037,has_a_name,\(Mantoura Boulos\) Moussa
4150,data:titanic:passenger:1037,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4151,data:titanic:passenger:1037,has_an_age_of,Unknown
4152,data:titanic:passenger:1038,is_a,https://en.wikipedia.org/wiki/Man
4153,data:titanic:passenger:1038,has_a_name,Rahamin Haim Moutal
4154,data:titanic:passenger:1038,has_a_marital_status,Unknown
4155,data:titanic:passenger:1038,has_an_age_of,Unknown
4156,data:titanic:passenger:1039,is_a,https://en.wikipedia.org/wiki/Woman
4157,data:titanic:passenger:1039,has_a_name,"Katherine ""Katie"" Mullens"
4158,data:titanic:passenger:1039,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4159,data:titanic:passenger:1039,has_an_age_of,Unknown
4160,data:titanic:passenger:1040,is_a,https://en.wikipedia.org/wiki/Woman
4161,data:titanic:passenger:1040,has_a_name,Bertha E Mulvihill
4162,data:titanic:passenger:1040,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4163,data:titanic:passenger:1040,has_an_age_of,24.0
4164,data:titanic:passenger:1041,is_a,https://en.wikipedia.org/wiki/Man
4165,data:titanic:passenger:1041,has_a_name,Joseph Murdlin
4166,data:titanic:passenger:1041,has_a_marital_status,Unknown
4167,data:titanic:passenger:1041,has_an_age_of,Unknown
4168,data:titanic:passenger:1042,is_a,https://en.wikipedia.org/wiki/Woman
4169,data:titanic:passenger:1042,has_a_name,"Katherine ""Kate"" Murphy"
4170,data:titanic:passenger:1042,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4171,data:titanic:passenger:1042,has_an_age_of,Unknown
4172,data:titanic:passenger:1043,is_a,https://en.wikipedia.org/wiki/Woman
4173,data:titanic:passenger:1043,has_a_name,Margaret Jane Murphy
4174,data:titanic:passenger:1043,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4175,data:titanic:passenger:1043,has_an_age_of,Unknown
4176,data:titanic:passenger:1044,is_a,https://en.wikipedia.org/wiki/Woman
4177,data:titanic:passenger:1044,has_a_name,Nora Murphy
4178,data:titanic:passenger:1044,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4179,data:titanic:passenger:1044,has_an_age_of,Unknown
4180,data:titanic:passenger:1045,is_a,https://en.wikipedia.org/wiki/Man
4181,data:titanic:passenger:1045,has_a_name,Pehr Fabian Oliver Malkolm Myhrman
4182,data:titanic:passenger:1045,has_a_marital_status,Unknown
4183,data:titanic:passenger:1045,has_an_age_of,18.0
4184,data:titanic:passenger:1046,is_a,https://en.wikipedia.org/wiki/Man
4185,data:titanic:passenger:1046,has_a_name,Penko Naidenoff
4186,data:titanic:passenger:1046,has_a_marital_status,Unknown
4187,data:titanic:passenger:1046,has_an_age_of,22.0
4188,data:titanic:passenger:1047,is_a,https://en.wikipedia.org/wiki/Woman
4189,data:titanic:passenger:1047,has_a_name,"Adele Kiamie ""Jane"" Najib"
4190,data:titanic:passenger:1047,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4191,data:titanic:passenger:1047,has_an_age_of,15.0
4192,data:titanic:passenger:1048,is_a,https://en.wikipedia.org/wiki/Woman
4193,data:titanic:passenger:1048,has_a_name,"Maria \(""Mary""\) Nakid"
4194,data:titanic:passenger:1048,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4195,data:titanic:passenger:1048,has_an_age_of,1.0
4196,data:titanic:passenger:1049,is_a,https://en.wikipedia.org/wiki/Man
4197,data:titanic:passenger:1049,has_a_name,Sahid Nakid
4198,data:titanic:passenger:1049,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4199,data:titanic:passenger:1049,has_an_age_of,20.0
4200,data:titanic:passenger:1050,is_a,https://en.wikipedia.org/wiki/Woman
4201,data:titanic:passenger:1050,has_a_name,"Said \(Waika ""Mary"" Mowad\) Nakid"
4202,data:titanic:passenger:1050,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4203,data:titanic:passenger:1050,has_an_age_of,19.0
4204,data:titanic:passenger:1051,is_a,https://en.wikipedia.org/wiki/Man
4205,data:titanic:passenger:1051,has_a_name,William Henry Nancarrow
4206,data:titanic:passenger:1051,has_a_marital_status,Unknown
4207,data:titanic:passenger:1051,has_an_age_of,33.0
4208,data:titanic:passenger:1052,is_a,https://en.wikipedia.org/wiki/Man
4209,data:titanic:passenger:1052,has_a_name,Minko Nankoff
4210,data:titanic:passenger:1052,has_a_marital_status,Unknown
4211,data:titanic:passenger:1052,has_an_age_of,Unknown
4212,data:titanic:passenger:1053,is_a,https://en.wikipedia.org/wiki/Man
4213,data:titanic:passenger:1053,has_a_name,Mustafa Nasr
4214,data:titanic:passenger:1053,has_a_marital_status,Unknown
4215,data:titanic:passenger:1053,has_an_age_of,Unknown
4216,data:titanic:passenger:1054,is_a,https://en.wikipedia.org/wiki/Woman
4217,data:titanic:passenger:1054,has_a_name,Hannah Naughton
4218,data:titanic:passenger:1054,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4219,data:titanic:passenger:1054,has_an_age_of,Unknown
4220,data:titanic:passenger:1055,is_a,https://en.wikipedia.org/wiki/Man
4221,data:titanic:passenger:1055,has_a_name,Christo Nenkoff
4222,data:titanic:passenger:1055,has_a_marital_status,Unknown
4223,data:titanic:passenger:1055,has_an_age_of,Unknown
4224,data:titanic:passenger:1056,is_a,https://en.wikipedia.org/wiki/Man
4225,data:titanic:passenger:1056,has_a_name,Elias Nicola-Yarred
4226,data:titanic:passenger:1056,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4227,data:titanic:passenger:1056,has_an_age_of,12.0
4228,data:titanic:passenger:1057,is_a,https://en.wikipedia.org/wiki/Woman
4229,data:titanic:passenger:1057,has_a_name,Jamila Nicola-Yarred
4230,data:titanic:passenger:1057,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4231,data:titanic:passenger:1057,has_an_age_of,14.0
4232,data:titanic:passenger:1058,is_a,https://en.wikipedia.org/wiki/Woman
4233,data:titanic:passenger:1058,has_a_name,Manta Josefina Nieminen
4234,data:titanic:passenger:1058,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4235,data:titanic:passenger:1058,has_an_age_of,29.0
4236,data:titanic:passenger:1059,is_a,https://en.wikipedia.org/wiki/Man
4237,data:titanic:passenger:1059,has_a_name,Samuel Niklasson
4238,data:titanic:passenger:1059,has_a_marital_status,Unknown
4239,data:titanic:passenger:1059,has_an_age_of,28.0
4240,data:titanic:passenger:1060,is_a,https://en.wikipedia.org/wiki/Woman
4241,data:titanic:passenger:1060,has_a_name,Berta Olivia Nilsson
4242,data:titanic:passenger:1060,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4243,data:titanic:passenger:1060,has_an_age_of,18.0
4244,data:titanic:passenger:1061,is_a,https://en.wikipedia.org/wiki/Woman
4245,data:titanic:passenger:1061,has_a_name,Helmina Josefina Nilsson
4246,data:titanic:passenger:1061,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4247,data:titanic:passenger:1061,has_an_age_of,26.0
4248,data:titanic:passenger:1062,is_a,https://en.wikipedia.org/wiki/Man
4249,data:titanic:passenger:1062,has_a_name,August Ferdinand Nilsson
4250,data:titanic:passenger:1062,has_a_marital_status,Unknown
4251,data:titanic:passenger:1062,has_an_age_of,21.0
4252,data:titanic:passenger:1063,is_a,https://en.wikipedia.org/wiki/Man
4253,data:titanic:passenger:1063,has_a_name,Iisakki Antino Aijo Nirva
4254,data:titanic:passenger:1063,has_a_marital_status,Unknown
4255,data:titanic:passenger:1063,has_an_age_of,41.0
4256,data:titanic:passenger:1064,is_a,https://en.wikipedia.org/wiki/Man
4257,data:titanic:passenger:1064,has_a_name,Juha Niskanen
4258,data:titanic:passenger:1064,has_a_marital_status,Unknown
4259,data:titanic:passenger:1064,has_an_age_of,39.0
4260,data:titanic:passenger:1065,is_a,https://en.wikipedia.org/wiki/Man
4261,data:titanic:passenger:1065,has_a_name,Richard Cater Nosworthy
4262,data:titanic:passenger:1065,has_a_marital_status,Unknown
4263,data:titanic:passenger:1065,has_an_age_of,21.0
4264,data:titanic:passenger:1066,is_a,https://en.wikipedia.org/wiki/Man
4265,data:titanic:passenger:1066,has_a_name,Mansouer Novel
4266,data:titanic:passenger:1066,has_a_marital_status,Unknown
4267,data:titanic:passenger:1066,has_an_age_of,28.5
4268,data:titanic:passenger:1067,is_a,https://en.wikipedia.org/wiki/Woman
4269,data:titanic:passenger:1067,has_a_name,Anna Sofia Nysten
4270,data:titanic:passenger:1067,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4271,data:titanic:passenger:1067,has_an_age_of,22.0
4272,data:titanic:passenger:1068,is_a,https://en.wikipedia.org/wiki/Man
4273,data:titanic:passenger:1068,has_a_name,Johan Hansen Nysveen
4274,data:titanic:passenger:1068,has_a_marital_status,Unknown
4275,data:titanic:passenger:1068,has_an_age_of,61.0
4276,data:titanic:passenger:1069,is_a,https://en.wikipedia.org/wiki/Man
4277,data:titanic:passenger:1069,has_a_name,Thomas O'Brien
4278,data:titanic:passenger:1069,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4279,data:titanic:passenger:1069,has_an_age_of,Unknown
4280,data:titanic:passenger:1070,is_a,https://en.wikipedia.org/wiki/Man
4281,data:titanic:passenger:1070,has_a_name,Timothy O'Brien
4282,data:titanic:passenger:1070,has_a_marital_status,Unknown
4283,data:titanic:passenger:1070,has_an_age_of,Unknown
4284,data:titanic:passenger:1071,is_a,https://en.wikipedia.org/wiki/Woman
4285,data:titanic:passenger:1071,has_a_name,"Thomas \(Johanna ""Hannah"" Godfrey\) O'Brien"
4286,data:titanic:passenger:1071,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
4287,data:titanic:passenger:1071,has_an_age_of,Unknown
4288,data:titanic:passenger:1072,is_a,https://en.wikipedia.org/wiki/Man
4289,data:titanic:passenger:1072,has_a_name,Patrick D O'Connell
4290,data:titanic:passenger:1072,has_a_marital_status,Unknown
4291,data:titanic:passenger:1072,has_an_age_of,Unknown
4292,data:titanic:passenger:1073,is_a,https://en.wikipedia.org/wiki/Man
4293,data:titanic:passenger:1073,has_a_name,Maurice O'Connor
4294,data:titanic:passenger:1073,has_a_marital_status,Unknown
4295,data:titanic:passenger:1073,has_an_age_of,Unknown
4296,data:titanic:passenger:1074,is_a,https://en.wikipedia.org/wiki/Man
4297,data:titanic:passenger:1074,has_a_name,Patrick O'Connor
4298,data:titanic:passenger:1074,has_a_marital_status,Unknown
4299,data:titanic:passenger:1074,has_an_age_of,Unknown
4300,data:titanic:passenger:1075,is_a,https://en.wikipedia.org/wiki/Man
4301,data:titanic:passenger:1075,has_a_name,Nils Martin Odahl
4302,data:titanic:passenger:1075,has_a_marital_status,Unknown
4303,data:titanic:passenger:1075,has_an_age_of,23.0
4304,data:titanic:passenger:1076,is_a,https://en.wikipedia.org/wiki/Woman
4305,data:titanic:passenger:1076,has_a_name,Bridget O'Donoghue
4306,data:titanic:passenger:1076,has_a_marital_status,Unknown
4307,data:titanic:passenger:1076,has_an_age_of,Unknown
4308,data:titanic:passenger:1077,is_a,https://en.wikipedia.org/wiki/Woman
4309,data:titanic:passenger:1077,has_a_name,Bridget O'Driscoll
4310,data:titanic:passenger:1077,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4311,data:titanic:passenger:1077,has_an_age_of,Unknown
4312,data:titanic:passenger:1078,is_a,https://en.wikipedia.org/wiki/Woman
4313,data:titanic:passenger:1078,has_a_name,"Ellen ""Nellie"" O'Dwyer"
4314,data:titanic:passenger:1078,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4315,data:titanic:passenger:1078,has_an_age_of,Unknown
4316,data:titanic:passenger:1079,is_a,https://en.wikipedia.org/wiki/Woman
4317,data:titanic:passenger:1079,has_a_name,Velin Ohman
4318,data:titanic:passenger:1079,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
4319,data:titanic:passenger:1079,has_an_age_of,22.0
4320,data:titanic:passenger:1080,is_a,https://en.wikipedia.org/wiki/Man
4321,data:titanic:passenger:1080,has_a_name,Patrick O'Keefe
4322,data:titanic:passenger:1080,has_a_marital_status,Unknown
4323,data:titanic:passenger:1080,has_an_age_of,Unknown
4324,data:titanic:passenger:1081,is_a,https://en.wikipedia.org/wiki/Woman
